,Water_Consumption[BCM]
2114,1.946956125506728e-05
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0008143430900931059
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.027073669223140664
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,8.173996762887421e-05
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.029018114275367025
2290,0.007369689164360829
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,9.937864222997501e-07
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,3.330038264595739e-05
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0017812610616644215
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,3.894215546759323e-05
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0006101951720186642
2512,0.001097753458969733
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.00033719661356411965
2543,0.0013651934741599875
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.00018561446784921704
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.000329287381994144
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,4.8006561604395124e-05
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.00013739714159887232
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,9.126596551318497e-05
2709,2.48291580495146e-05
2710,0.00017564573663874543
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,2.4745734317156724e-05
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,3.924753581153018e-05
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.00014156647076335831
2744,0.0003994178010654179
2745,0.0020758437315007818
2746,1.075019845176491e-05
2747,0.0
2748,0.0002671012935423562
2749,0.00017329696672492112
2750,6.598890732596292e-05
2751,3.212700510440561e-05
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.004280126346597362
2782,0.0005233546077587151
2783,0.0
2784,0.0
2785,0.0
2786,3.9475294279262367e-05
2787,0.0006798278155888933
2788,0.0008364574430952397
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0004350779266694508
2820,0.0002210603958830764
2821,0.0
2822,0.0
2823,0.0
2824,0.000274345786176177
2825,0.0034813411259677113
2826,0.00111830295954718
2827,0.00015207241669569968
2828,0.0005418028754899857
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0002646433850539835
2860,7.440221876467162e-05
2861,0.0
2862,6.599452326412427e-05
2863,7.215465910077693e-05
2864,0.005456570228216393
2865,0.002260085920878526
2866,0.002993592255759277
2867,0.0015798719971925855
2868,3.065181526798841e-05
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.004090167422368997
2903,0.0014242658311937014
2904,0.005777978682485577
2905,0.0023266894623431996
2906,0.006131621937776014
2907,0.005398717289619051
2908,0.0014609634376460412
2909,0.0013321874254128147
2910,0.00012385925397246755
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0002667676712798607
2945,0.0
2946,0.0013520094353994593
2947,0.0039000281494521094
2948,0.004605166470737084
2949,0.0034768384962064643
2950,0.002846726203416431
2951,0.002183323775842865
2952,0.004150749537179747
2953,0.0009500345949750959
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,9.60903798882375e-05
2991,0.001627426468143028
2992,0.01303294692921173
2993,0.010476711411734525
2994,0.004499553372450396
2995,0.004497773438992697
2996,0.004496822966189473
2997,0.005191641330633607
2998,0.0
2999,5.6296116521189884e-05
3000,0.0037274883129534333
3001,0.0007741385065454624
3002,0.001041106114203039
3003,0.0012346792375058956
3004,0.002133132154136036
3005,0.002765066559217825
3006,0.001577198844953585
3007,0.00025779257856424335
3008,0.007618638655487829
3009,0.00010508849919783084
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,9.604075551678101e-05
3046,0.0041951693370199635
3047,0.017069608358546512
3048,0.009614151898652072
3049,0.003618865213732568
3050,0.00024603454041101635
3051,0.004113264767378584
3052,0.001836296545049301
3053,0.0024476556313958583
3054,0.0008877069743423022
3055,0.0
3056,2.0554415008244045e-06
3057,0.0024421461367172036
3058,0.0033661348063257646
3059,0.004867187743840366
3060,0.006701628079451424
3061,0.010468855944147122
3062,0.0093052539113565
3063,0.012913591752320343
3064,0.014915978722899006
3065,0.01365752186596017
3066,0.008730429492613549
3067,0.009212365733646602
3068,0.0017691846703164437
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.00012153277431194978
3105,0.0023469800740919477
3106,0.011792877787738774
3107,0.005928011739664573
3108,0.00802925627003339
3109,0.0026957022575900247
3110,0.0
3111,0.0
3112,0.001282784314658099
3113,0.005120186193424128
3114,0.005068925138720835
3115,0.0015913734667302524
3116,0.0014318669341211602
3117,0.0009976666498942974
3118,0.024163222818778366
3119,0.01471430602277624
3120,0.005301524456965986
3121,0.005088860596280782
3122,0.0023591397199546585
3123,0.0057483595822297754
3124,0.006106119763561077
3125,0.006247613405900936
3126,0.009991499984093093
3127,0.00968952251044598
3128,0.010821216079570626
3129,0.011707229444238696
3130,0.01193856503451851
3131,0.004741833524559164
3132,0.0073888888512515785
3133,0.0037046238879643893
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,5.243839897179009e-06
3171,0.0009669079680747687
3172,0.0036646202422089013
3173,0.0008047913775840526
3174,0.0003095243841703021
3175,0.0032922989135441066
3176,0.0005652101312241429
3177,0.00013912538865979348
3178,0.0004073142982230956
3179,0.006440357507300258
3180,0.011485594940577614
3181,0.009487104044055155
3182,0.001986633887090037
3183,0.02700248335087195
3184,0.05948084580556974
3185,0.0072460057967894485
3186,0.004527139441838055
3187,0.006051394874440936
3188,0.005036244907037299
3189,0.0040554568470361025
3190,0.0064486034452931815
3191,0.009954081255326402
3192,0.010042101997128952
3193,0.01146031481097856
3194,0.008186489573629177
3195,0.006802600510703363
3196,0.010861876666009154
3197,0.0128563489729889
3198,0.007004033825586941
3199,0.006093480294060958
3200,0.002769558416515872
3201,8.147168268595198e-05
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.00017854041889361894
3237,0.0
3238,2.48795037416884e-05
3239,0.0034841396919045356
3240,0.004288803380064091
3241,0.0010869951259395003
3242,0.0006346920949288575
3243,0.002371131865464572
3244,0.0023231759427028483
3245,0.0004743237385290129
3246,0.0016781450172516745
3247,0.0023795337660893756
3248,0.002290340118192986
3249,0.002913053711487701
3250,0.01402372517138719
3251,0.015727610049016134
3252,0.0107651192873515
3253,0.0022269626062537884
3254,0.005979792310208757
3255,0.00652472644163331
3256,0.01003897006849461
3257,0.00999218748276346
3258,0.011498190482825356
3259,0.010447421644001935
3260,0.010089552542543723
3261,0.008503233094202114
3262,0.0052613671488492015
3263,0.010314372010176636
3264,0.00940441320005886
3265,0.009010651536124216
3266,0.007313310290386578
3267,0.0036893222131104465
3268,0.006379903844072145
3269,0.00040809128968774517
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.00033572530794736833
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,2.4699291756077148e-05
3306,0.00014545910411566823
3307,2.3707223348335227e-06
3308,0.0031731193578059926
3309,0.003851760339096505
3310,0.0018267700707564594
3311,0.004940456260369231
3312,0.0026412220201046006
3313,0.005973227677947077
3314,0.010524189542692823
3315,0.006650019984827959
3316,0.0015187768025140549
3317,0.003949794078535118
3318,0.005761343457863678
3319,0.01539244042728997
3320,0.015504286458474396
3321,0.001837355215517203
3322,0.00318515103447292
3323,0.0074023731892491045
3324,0.010387899422987651
3325,0.0147103208530453
3326,0.01192787917954257
3327,0.009133843954676391
3328,0.00819838366769134
3329,0.001611722235003046
3330,0.007355033299559901
3331,0.011643640600504096
3332,0.011978943731048866
3333,0.01063339255762809
3334,0.010708362348579649
3335,0.011542783178708965
3336,0.01468989080646338
3337,0.01163610531713858
3338,0.004122691430967589
3339,8.226302688406229e-05
3340,2.058479245205706e-06
3341,0.0004017223541331064
3342,0.0
3343,3.2996570250168084e-05
3344,0.0
3345,0.0
3346,0.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.0
3371,0.0
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3376,0.0
3377,0.0
3378,0.0
3379,0.0
3380,0.0
3381,2.7458669916562023e-05
3382,0.0011039713106376964
3383,0.0005733998160433098
3384,0.0019498903838978594
3385,0.003556498988021069
3386,0.002296531380919509
3387,0.002166794867559406
3388,0.0021594434649954914
3389,0.008465268889847758
3390,0.008516590457323735
3391,0.0037283418488822475
3392,0.00794861069085611
3393,0.020521662751499484
3394,0.007056825465951996
3395,0.0007234561232714065
3396,0.001173882202230879
3397,0.0057885163517344355
3398,0.007932350425185877
3399,0.013327179883360032
3400,0.008811601232056843
3401,0.00039963287989198596
3402,0.001578844497189946
3403,0.0016421807204896701
3404,0.0054904996184141465
3405,0.008434675113932083
3406,0.0031620012268411745
3407,0.007594884775854348
3408,0.010187367534962905
3409,0.005254559376755781
3410,0.014459187247505076
3411,0.0118727875736561
3412,0.013499427369307218
3413,0.014712579176986772
3414,0.03422776006509812
3415,0.010334698931295575
3416,0.00860964415344226
3417,0.009288235071696847
3418,0.0004210270394958218
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,0.0
3448,0.0
3449,0.0
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.00010836395847508536
3459,0.0007630714738139062
3460,0.0011852694496875384
3461,0.0030767662206677374
3462,0.0014182581012274287
3463,0.001059447918991676
3464,0.0034195582540250758
3465,0.013312717335975752
3466,0.002816082002335703
3467,0.004821026606798743
3468,0.008755312537666263
3469,0.004788020367107366
3470,0.0013692936993743028
3471,0.0005898249112521216
3472,0.0008540703081644012
3473,0.003178603003614733
3474,0.009085015362637144
3475,0.006735561887747155
3476,0.004230435995148194
3477,0.00048610762755670815
3478,5.6388158650323404e-05
3479,0.0
3480,5.885661972648792e-05
3481,0.0011383190010309401
3482,0.0006571110933632512
3483,8.345646872598237e-05
3484,0.0
3485,0.008474222435421098
3486,0.014031839827662118
3487,0.012970983887122041
3488,0.007908992015239522
3489,0.00971308525624478
3490,0.007125798755525492
3491,0.008566586848655989
3492,0.012388817027015147
3493,0.01013848150115812
3494,0.00039285868706486523
3495,0.0
3496,0.0
3497,0.0
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,0.0
3513,0.0
3514,0.0
3515,0.0
3516,0.0
3517,0.0
3518,0.0
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,7.674549049630312e-05
3533,0.0
3534,4.500060327054061e-05
3535,0.00020529467608943725
3536,0.0002716691288487925
3537,0.00261569189029422
3538,0.002700224740743991
3539,0.001198724435514558
3540,0.007173433651222564
3541,0.007475391471655515
3542,0.0008696407775767475
3543,0.0013513550851209394
3544,0.008264462889839464
3545,0.0051043448260055645
3546,0.001037841522024797
3547,0.0009712567072025183
3548,0.0005417133990051874
3549,0.0004273056430402328
3550,0.0015626684986569754
3551,0.006012773064896724
3552,0.005524073858029339
3553,0.0003465310321195995
3554,7.255307205737514e-05
3555,0.0
3556,7.77341023085565e-05
3557,7.50150672785633e-05
3558,0.0
3559,0.0
3560,0.00020560543740350237
3561,0.008995548772818142
3562,0.01686562313414831
3563,0.012914872309286146
3564,0.010578181037031032
3565,0.00321114789222233
3566,0.004310777111999402
3567,0.006735002890447212
3568,0.008721988612700075
3569,0.009324804261254429
3570,0.009123388493852106
3571,5.939202887610384e-05
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.00014706889925782143
3602,7.667530247355413e-05
3603,0.0
3604,0.0
3605,0.0
3606,3.8471169532451084e-05
3607,4.116496938847466e-05
3608,0.0
3609,0.0
3610,0.0
3611,7.712325143722914e-05
3612,0.000506151598453676
3613,0.0002622050444051705
3614,0.0011722302306162338
3615,0.0005182864099966867
3616,0.00021756901959949347
3617,0.000854233692902031
3618,0.008983353939822424
3619,0.0011000561795994036
3620,8.877122654696967e-05
3621,0.004991173195613768
3622,0.016138330733997914
3623,0.0006883309376558067
3624,0.005489363253519289
3625,0.0040015170301826285
3626,0.0007695299272367683
3627,0.0005450481812796582
3628,0.0015012529076181016
3629,0.002322208666429392
3630,0.0009751340555832946
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.007669074713504118
3639,0.017924841304284407
3640,0.01520301491630582
3641,0.010575298206459721
3642,0.0030649784980714217
3643,0.0007485411654527738
3644,0.009368370873334473
3645,0.008237069266828831
3646,0.009483262620640386
3647,0.0075901118281131545
3648,0.008455262951015289
3649,5.767892767203778e-05
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,2.7196631432591237e-05
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0001602544760616726
3690,0.0005156854841651679
3691,0.0002938625898042284
3692,0.0005718903166590883
3693,7.49093302440993e-05
3694,0.00012599484961582416
3695,0.00045089000325704303
3696,0.0045796234985819445
3697,0.009231521388238626
3698,0.0087090761904993
3699,0.004382479884179482
3700,0.009227691154154557
3701,0.0032473264958664694
3702,0.005963923388497022
3703,0.00434888098844239
3704,0.0008521991310709222
3705,0.0006390013939460385
3706,0.0006679762922961594
3707,0.0015208728588786617
3708,0.0016395070624850364
3709,1.33581307342913e-05
3710,0.0005446676680650887
3711,0.0014859896472372198
3712,0.0015832418754466715
3713,0.0
3714,0.0
3715,0.0001282315250571833
3716,0.0006221638382018632
3717,0.002993367800954822
3718,0.014586989281398911
3719,0.014663786266787156
3720,0.006106674353488501
3721,0.00040897770670746776
3722,0.010087862241429019
3723,0.012608341942289296
3724,0.008439314334664128
3725,0.008454248057756564
3726,0.008953289466696953
3727,0.005439924008845654
3728,0.0002693246124928905
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
